#{"t_start": 1678891920.4023523, "env_id": null}
r,l,t,collision,time_out,agent_waiting_time_out,rank,last_seed,steps,collisions,collisions_pedestrian,collisions_car,car_max_velocity_env,car_max_velocity_agent,car_max_velocity_nearby,car_velocity_env,car_velocity_agent,car_velocity_nearby,car_acceleration_env,car_acceleration_agent,car_acceleration_nearby,car_decceleration_env,car_decceleration_agent,car_decceleration_nearby,car_travelled_distance_env,car_travelled_distance_agent,car_travelled_distance_nearby,car_count_env,car_count_agent,car_count_nearby,agent_actions_-7,agent_actions_-3,agent_actions_-1.5,agent_actions_0,agent_actions_1.5,agent_actions_3,nearby_crossing_pedestrians_count,score,score_velocity,score_acceleration,score_collision,score_shield,score_intersection,score_distance,score_rule_violation
159.99353,2880,3581.873911,False,True,False,1,5069107050515594516,2880,0,0,0,11.345398075729893,8.018638540294473,7.948576402933521,18987.441584435117,18644.155534629503,18653.02582314615,304.35563261980263,326.23005385443645,277.55981394460736,-141.77949888198478,-170.75744588707906,-120.77306027195138,791.1433993514408,776.8398139428934,777.2094092977547,138240,2880,9348,1,0,0,0,0,0,0,159.99353747354155,559.324666038884,-5.438557355811322,0,-0.7000000000000001,0,406.77511615817536,0
90.565926,2880,3833.411041,False,True,False,0,5014055544817598430,2880,0,0,0,16.462894316487514,12.663906097960005,13.624652001031004,18491.473162309805,11589.0800522351,11392.241148849665,1318.6989371136626,1042.728290296343,915.0674143878374,-1149313.1619266747,-1169.539268866503,-2851.1427638246532,770.4780484296209,482.8783355097958,474.67671453540424,250560,2880,17078,46,0,0,313,0,0,311,90.56591650333495,347.672401567054,-83.9585555666054,0,-32.19999999999998,-56.600000000000264,368.48165301955834,0
140.97136,2880,3833.411041,False,True,False,2,2536144778936185398,2880,0,0,0,15.903945742655456,13.888274661491497,14.37954187061068,16627.957641281282,23047.737266599677,14473.874459196133,1340.9372238788274,1493.3148106551341,1245.1419905481844,-394783.9237712319,-1386.436524890854,-3110.113673082963,692.831568386721,960.3223861083194,603.0781024665071,221760,2880,16834,18,0,0,103,0,2,751,140.9712527990746,691.4321179979911,-65.13320884947171,0,-12.599999999999996,-82.80000000000064,314.92860764592655,0
122.53076,2880,3833.411041,False,True,False,3,6775278357220186520,2880,0,0,0,16.127884189521367,13.884767114426328,14.339754524515163,17498.375634377764,17429.48714583259,15058.11179769472,1444.065732471799,1495.6068478641475,1232.3684230617619,-200191.08321943364,-1250.8339031713228,-7144.266005424455,729.0989847657114,726.2286310763585,627.4213249039467,221760,2880,12501,23,0,0,113,0,0,509,122.53068239051632,522.8846143749772,-68.99738253024815,0,-16.099999999999994,-50.00000000000017,347.3968624983671,0
143.14618,2880,3996.266614,False,True,False,1,254187954446631216,2880,0,0,0,15.747042382319341,13.879005615587845,14.97768558938819,27364.293239935192,27527.34093833295,20133.575181303746,1765.7873942103854,2100.8109526522935,1533.5281504157167,-4393.042818547417,-1866.1952847421721,-2495.7460640134555,1140.1788849972731,1146.9725390972098,838.8989658876526,115200,2880,6872,22,0,0,95,0,2,1106,143.1460174221313,825.8202281499912,-91.79850826979445,0,-12.599999999999996,-124.40000000000123,261.85438465259085,0
132.08267,2880,4304.131625,False,True,False,0,8624520845998120949,2880,0,0,0,16.665127503341253,13.886042131748454,15.028482109754806,16457.537617124835,18893.91432455197,11390.93097842244,1376.5249409162466,1385.1776426581143,1197.2575609819883,-11687.984118949133,-1412.94182544792,-4306.832927551674,685.7307340468766,787.2464301896672,474.62212410093684,262080,2880,19565,20,0,0,25,0,0,59,132.08246868399712,566.81742973656,-61.177015266574756,0,-13.999999999999995,-58.000000000000284,358.8543976339966,0
69.22073,2880,4304.131625,False,True,False,2,6063749285508670692,2880,0,0,0,15.347467153412643,10.975538345996533,13.932813399299341,16101.678747180285,8195.373834122773,12683.756693755491,1174.5820526428731,1410.7707889904402,1337.7628521984782,-9821.222189952243,-1389.218283309564,-3667.948767731923,670.9032811325051,341.47390975511576,528.4898622398106,273600,2880,22493,58,0,0,530,0,0,155,69.22074545261937,245.86121502368346,-108.96724862714038,0,-40.600000000000016,-29.19999999999993,348.23050631917283,0
81.024376,2880,4304.132125,False,True,False,3,1048439329915871359,2880,0,0,0,15.919563572963403,9.815892646152884,13.669201823460806,14037.166556293783,6710.257080013548,8829.85787763325,1232.8269473928262,1006.1663165877275,998.1464693488899,-4798.333343833562,-1196.2123635480025,-1422.7310659017273,584.8819398455786,279.59404500056473,367.9107449013832,253440,2880,21888,50,0,0,115,0,0,0,81.02430397159395,201.30771240040747,-85.80110091906272,0,-34.99999999999999,-50.00000000000017,455.6392123482196,0
104.17282,2880,4457.678564,False,True,False,1,6949931735954725145,2880,0,0,0,15.156273073677019,13.850961261787228,15.156273073677019,13403.905735360482,12842.169342309868,12007.407438685135,979.9797295863727,1532.119266646312,1569.235837289512,-274889.46826539666,-1286.3502396989845,-6154673.44744464,558.4960723066783,535.0903892629115,500.3086432785501,227520,2880,19783,12,0,0,303,0,0,518,104.17280020623728,385.26508026929605,-53.33075380509143,0,-8.4,-91.60000000000076,393.1024747732177,0
58.750835,2880,4699.016404,False,True,False,0,7524920857253125029,2880,0,0,0,16.602392346301823,13.87499340713286,14.477164245888387,15230.105240322451,14811.56830983124,12984.686350622642,1743.1051700493238,1650.903614472239,1965.9365362639421,-14961.094507773658,-1438.810857848148,-42529.08443722189,634.5877183467637,617.1486795763025,541.0285979426075,224640,2880,16057,69,0,0,738,0,0,1581,58.75063924479871,444.3470492949378,-130.65035890832928,0,-48.30000000000005,-223.99999999999582,311.1071450821787,0
159.26765,2880,4699.016404,False,True,False,2,5185985391372617563,2880,0,0,0,11.691830587945125,8.888483402015757,10.234282745065475,18779.489527951777,18853.25882390227,18899.765394015823,302.0659693096503,414.25046842124874,358.9399083413181,-141.04397593961718,-294.2181136574151,-231.02800079216092,782.4787303313395,785.5524509959296,787.4902247506584,126720,2880,9202,1,0,0,0,0,0,0,159.26756518432597,565.5977647170671,-8.816666843201963,0,-0.7000000000000001,0,399.5242932320914,0
146.6163,2880,4699.016404,False,True,False,3,3608443152246982990,2880,0,0,0,16.26393564432194,13.88886940378701,14.226118277292175,18140.83272717532,22976.443289876766,15454.450776571162,1500.6954201268702,1354.05921413275,1643.9493361196714,-28219.204791274442,-1298.8060621451675,-43531.65530178129,755.868030298964,957.3518037448655,643.9354490237937,184320,2880,15229,20,0,0,70,0,0,199,146.61629297155642,689.2932986963019,-62.920655540081405,0,-13.999999999999995,-71.80000000000048,339.12511467311487,0
105.829384,2880,4836.598543,False,True,False,1,4963495986967072337,2880,0,0,0,16.330512651965247,10.65605118714933,14.440592726013332,14111.199436484168,14724.23097461679,14880.116939870466,1285.8087221038459,1074.5432702878222,1151.6152749783225,-42172486.65005842,-1079.0340674092668,-1389.6200821657296,587.9666431868442,613.5096239423685,620.0048724946007,236160,2880,19600,62,0,0,161,0,0,0,105.82944523626597,441.7269292385041,-99.7917836475012,0,-43.40000000000003,-43.00000000000007,379.44152582659007,0
116.633705,2880,5091.60178,False,True,False,0,25258205892266071,2880,0,0,0,16.50649577953716,11.476464224876999,15.676908214345067,14998.357172545548,11679.451731234814,13379.591699235116,1308.1071832959137,1272.9016059153905,1581.8490979984692,-5198.723707553133,-1308.289735928542,-2737.5584811742233,624.9315488560584,486.6438221347827,557.4829874681337,218880,2880,17346,13,0,0,51,0,0,0,116.63371686391558,350.3835519370413,-48.08076879734755,0,-9.1,-34.199999999999946,440.79951804379846,0
101.19876,2880,5091.60178,False,True,False,2,1384080083157576384,2880,0,0,0,16.588683396315083,13.313865978910556,14.111742452609281,16479.282619859736,14517.862719232198,12810.079402801372,1591.2025859342095,1780.517638071418,1704.341622028625,-3230.048985612434,-1550.724242410528,-6050.6827009486715,686.6367758274941,604.9109466346761,533.7533084500548,204480,2880,21284,18,0,0,276,0,0,391,101.19873150388342,435.5358815769664,-69.92509365857873,0,-9.1,-148.00000000000014,398.68160110491016,0
152.36906,2880,5091.60178,False,True,False,3,4766086950709116917,2880,0,0,0,11.136828997501054,7.995342775360746,7.948612658099222,17752.728815885475,16650.45282633351,16713.082539048253,287.2664679858672,266.3452380455393,227.5040067245341,-136.07985384762478,-145.42536882233435,-88.3855205896034,739.6970339952288,693.7688677638952,696.3784391270085,132480,2880,10366,1,0,0,0,0,0,0,152.36873039284103,499.51358479000515,-4.751332930501825,0,-0.7000000000000001,0,420.15013049754384,0
128.65495,2880,5223.983505,False,True,False,1,3041238293621853347,2880,0,0,0,16.665597180776707,13.885971731336326,14.422856797024288,20152.363205167258,19348.642868488678,14640.223900937375,1686.3044366210866,1701.3557978827955,1825.8778894538666,-232877.0005271685,-1521.725991948387,-4439.30788285308,839.6818002152854,806.1934528536962,610.0093292057287,204480,2880,14440,9,0,0,354,0,2,215,128.65487313815444,580.4592860546635,-59.99440963300092,0,-6.300000000000001,-83.40000000000065,341.1643624072645,0
157.43967,2880,5401.703686,False,True,False,0,7908158628957485815,2880,0,0,0,16.0579417560146,13.700228770279578,14.384229431546423,19177.391617024525,24796.719861488684,18720.77197228584,1635.960484511533,1017.1527181639109,1453.3643803334494,-4236.321415244656,-766.5411728158214,-5102.5496415710695,799.0579840427034,1033.1966608953585,780.0321655119017,187200,2880,11909,5,0,0,142,0,0,636,157.43961236330856,743.9015958446598,-28.59983769649997,0,-3.5000000000000004,-56.80000000000027,289.63591603169186,0
141.51765,2880,5401.703686,False,True,False,2,3990314738191242890,2880,0,0,0,16.350284064437055,13.888853254988172,15.756549066245059,26403.742565613036,24408.39945814801,21605.998921945957,1851.5504797098827,1911.2500972019545,1844.551851453106,-18593.489367617498,-1609.6583259569354,-4965.484597596851,1100.1559402338758,1017.0166440894976,900.2499550810782,103680,2880,10270,35,0,0,140,0,0,450,141.5175967909858,732.2519837444394,-104.12125973193686,0,-18.199999999999992,-87.6000000000007,326.7748567334106,0
